Version;Filename;LOC;Age;Num. Revisions;ChangeSet;Average ChangeSet;MAX ChangeSet;Number of Authors;LOC Added;Average Loc Added;Buggyness
1;build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSRootDseServlet.java;106;147.14285714285714;2;4385;2192.5;2655;1;100;50.0;no
1;build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java;264;147.14285714285714;7;8126;1160.857142857143;3044;1;329;47.0;no
1;build-tools/src/main/java/org/apache/syncope/buildtools/H2StartStopListener.java;107;147.14285714285714;6;7880;1313.3333333333333;3040;1;113;18.833333333333332;no
1;build-tools/src/main/java/org/apache/syncope/buildtools/JarSchemaLdifExtractor.java;184;147.14285714285714;2;4385;2192.5;2655;1;178;89.0;no
1;client/src/main/java/org/apache/syncope/annotation/FormAttributeField.java;38;39.57142857142857;2;2144;1072.0;1087;2;32;16.0;no
1;client/src/main/java/org/apache/syncope/annotation/SchemaList.java;34;39.57142857142857;2;2144;1072.0;1087;2;28;14.0;no
1;client/src/main/java/org/apache/syncope/client/AbstractBaseBean.java;51;39.57142857142857;2;2144;1072.0;1087;2;45;22.5;no
1;client/src/main/java/org/apache/syncope/client/SyncopeConstants.java;34;39.57142857142857;4;2726;681.5;1057;3;40;10.0;no
1;client/src/main/java/org/apache/syncope/client/http/HttpClientParams.java;40;56.714285714285715;3;2583;861.0;1271;2;34;11.333333333333334;no
1;client/src/main/java/org/apache/syncope/client/http/PreemptiveAuthHttpRequestFactory.java;81;65.71428571428571;4;2719;679.75;1283;2;82;20.5;no
1;client/src/main/java/org/apache/syncope/client/mod/AbstractAttributableMod.java;217;39.57142857142857;3;2201;733.6666666666666;1083;3;261;87.0;no
1;client/src/main/java/org/apache/syncope/client/mod/AttributeMod.java;93;39.57142857142857;2;2144;1072.0;1087;2;87;43.5;no
1;client/src/main/java/org/apache/syncope/client/mod/MembershipMod.java;88;39.57142857142857;3;2449;816.3333333333334;1057;3;84;28.0;no
1;client/src/main/java/org/apache/syncope/client/mod/ReferenceMod.java;51;39.57142857142857;3;2557;852.3333333333334;1057;2;52;17.333333333333332;no
1;client/src/main/java/org/apache/syncope/client/mod/RoleMod.java;149;39.57142857142857;4;2581;645.25;1057;2;182;45.5;no
1;client/src/main/java/org/apache/syncope/client/mod/UserMod.java;104;39.57142857142857;2;2144;1072.0;1087;2;98;49.0;no
1;client/src/main/java/org/apache/syncope/client/report/AbstractReportletConf.java;52;39.57142857142857;2;2144;1072.0;1087;2;46;23.0;no
1;client/src/main/java/org/apache/syncope/client/report/ReportletConf.java;38;39.57142857142857;2;2144;1072.0;1087;2;32;16.0;no
1;client/src/main/java/org/apache/syncope/client/report/StaticReportletConf.java;108;39.57142857142857;2;2144;1072.0;1087;2;102;51.0;no
1;client/src/main/java/org/apache/syncope/client/report/UserReportletConf.java;118;39.57142857142857;2;2144;1072.0;1087;2;112;56.0;no
1;client/src/main/java/org/apache/syncope/client/search/AttributeCond.java;91;39.57142857142857;3;2632;877.3333333333334;1057;2;88;29.333333333333332;no
1;client/src/main/java/org/apache/syncope/client/search/MembershipCond.java;63;39.57142857142857;3;2632;877.3333333333334;1057;2;60;20.0;no
1;client/src/main/java/org/apache/syncope/client/search/NodeCond.java;216;39.57142857142857;4;2848;712.0;1057;2;300;75.0;no
1;client/src/main/java/org/apache/syncope/client/search/ResourceCond.java;47;39.57142857142857;3;2632;877.3333333333334;1057;2;44;14.666666666666666;no
1;client/src/main/java/org/apache/syncope/client/search/SyncopeUserCond.java;40;32.0;2;1614;807.0;988;1;34;17.0;no
1;client/src/main/java/org/apache/syncope/client/to/AbstractAttributableTO.java;146;39.57142857142857;4;2749;687.25;1057;3;173;43.25;no
1;client/src/main/java/org/apache/syncope/client/to/AbstractExecTO.java;91;39.57142857142857;2;2144;1072.0;1087;2;85;42.5;no
