Version;Filename;LOC;Age;Num. Revisions;ChangeSet;Average ChangeSet;MAX ChangeSet;Number of Authors;LOC Added;Average Loc Added;Buggyness
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;167;390.85714285714283;21;11406;543.1428571428571;3194;12;211;10.047619047619047;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java;57;260.0;3;2900;966.6666666666666;1058;3;11;3.6666666666666665;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;384;386.57142857142856;53;13462;254.0;3193;18;795;15.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;39;284.0;2;1812;906.0;1034;2;1;0.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;76;262.0;4;2071;517.75;843;2;49;12.25;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java;410;279.7142857142857;13;9039;695.3076923076923;3015;8;403;31.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java;553;303.42857142857144;33;11858;359.3333333333333;3193;17;499;15.121212121212121;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;190;367.57142857142856;57;13625;239.03508771929825;3155;15;290;5.087719298245614;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;556;413.14285714285717;74;14998;202.67567567567568;3196;22;678;9.162162162162161;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;164;421.14285714285717;18;10552;586.2222222222222;3196;10;89;4.944444444444445;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java;37;194.85714285714286;2;1491;745.5;956;2;4;2.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LastAddConfirmedUpdateNotification.java;37;23.428571428571427;4;2244;561.0;1012;2;7;1.75;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;542;422.2857142857143;26;9890;380.38461538461536;3155;11;714;27.46153846153846;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;718;371.57142857142856;37;11026;298.0;3155;12;1005;27.16216216216216;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;139;435.57142857142856;22;10727;487.59090909090907;3193;11;200;9.090909090909092;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;119;384.85714285714283;23;11522;500.95652173913044;3193;12;77;3.347826086956522;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;59;384.85714285714283;5;7729;1545.8;3280;3;7;1.4;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;246;307.57142857142856;28;9704;346.57142857142856;2593;12;335;11.964285714285714;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsMonitor.java;197;90.71428571428571;10;8497;849.7;3015;7;166;16.6;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;157;422.2857142857143;13;10033;771.7692307692307;3155;8;80;6.153846153846154;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;98;367.57142857142856;25;11947;477.88;3155;13;64;2.56;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorageFactory.java;41;142.14285714285714;4;6837;1709.25;2944;3;2;0.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LocalBookieEnsemblePlacementPolicy.java;77;175.85714285714286;20;9811;490.55;3163;13;65;3.25;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java;89;231.42857142857142;5;2845;569.0;916;4;13;2.6;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyBookie.java;126;208.14285714285714;8;9184;1148.0;2977;6;91;11.375;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;64;338.85714285714283;8;9075;1134.375;2948;5;19;2.375;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;50;318.7142857142857;3;5896;1965.3333333333333;2606;3;8;2.6666666666666665;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;114;342.57142857142856;25;11850;474.0;3193;12;176;7.04;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ShortReadException.java;43;0.0;1;521;521.0;521;1;0;0.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListArena.java;244;174.71428571428572;2;1486;743.0;951;2;13;6.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListFlusher.java;49;195.28571428571428;3;2939;979.6666666666666;1001;3;10;3.3333333333333335;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java;191;268.42857142857144;26;10955;421.34615384615387;3155;13;89;3.423076923076923;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java;198;289.2857142857143;15;9222;614.8;2902;6;195;13.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/package-info.java;29;1.0;2;618;309.0;535;2;2;1.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;132;359.42857142857144;12;6565;547.0833333333334;1730;6;175;14.583333333333334;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;255;421.7142857142857;31;12018;387.6774193548387;3147;15;246;7.935483870967742;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;416;435.57142857142856;98;15890;162.14285714285714;3193;22;1496;15.26530612244898;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;720;436.57142857142856;91;15456;169.84615384615384;3195;23;1367;15.021978021978022;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java;47;283.0;25;11297;451.88;3163;15;143;5.72;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieInfoReader.java;267;48.0;13;6359;489.15384615384613;2223;11;150;11.538461538461538;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;210;432.14285714285717;37;12315;332.8378378378378;3163;18;711;19.216216216216218;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java;33;205.28571428571428;2;1524;762.0;977;2;2;1.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;56;355.85714285714283;5;3661;732.2;1295;4;68;13.6;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java;100;314.7142857142857;21;10265;488.8095238095238;3163;14;98;4.666666666666667;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultSpeculativeRequestExecutionPolicy.java;108;62.42857142857143;7;6327;903.8571428571429;2593;6;22;3.142857142857143;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;190;355.85714285714283;15;4915;327.6666666666667;1231;9;343;22.866666666666667;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;67;433.42857142857144;12;10119;843.25;3193;8;78;6.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java;96;314.7142857142857;23;10346;449.82608695652175;3163;14;163;7.086956521739131;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ExplicitLacFlushPolicy.java;159;81.14285714285714;10;7479;747.9;2558;6;33;3.3;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ITopologyAwareEnsemblePlacementPolicy.java;133;134.57142857142858;10;8323;832.3;3157;7;23;2.3;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;280;349.57142857142856;21;11698;557.047619047619;3147;10;116;5.523809523809524;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;173;407.57142857142856;39;12548;321.7435897435897;2979;12;274;7.0256410256410255;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;86;398.57142857142856;16;10522;657.625;2872;8;62;3.875;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;89;348.57142857142856;13;5070;390.0;983;8;106;8.153846153846153;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java;119;375.57142857142856;15;10829;721.9333333333333;3199;7;66;4.4;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;304;375.2857142857143;30;12603;420.1;3199;10;376;12.533333333333333;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;553;445.0;135;16566;122.71111111111111;3199;26;2677;19.82962962962963;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandleAdv.java;220;207.0;28;11761;420.0357142857143;3199;12;113;4.035714285714286;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;204;400.57142857142856;65;12834;197.44615384615383;2915;15;1389;21.369230769230768;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;146;400.57142857142856;32;11376;355.5;2915;10;234;7.3125;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;184;400.57142857142856;34;11625;341.9117647058824;2915;10;285;8.382352941176471;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ListenerBasedPendingReadOp.java;76;63.0;4;5937;1484.25;2558;3;40;10.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;73;355.85714285714283;12;5419;451.5833333333333;1231;8;131;10.916666666666666;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;145;426.14285714285717;50;14207;284.14;3158;14;275;5.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadLacOp.java;151;81.14285714285714;11;7451;677.3636363636364;2558;8;39;3.5454545454545454;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;176;418.7142857142857;72;14642;203.36111111111111;3127;17;767;10.652777777777779;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingWriteLacOp.java;120;128.42857142857142;11;9169;833.5454545454545;3193;7;38;3.4545454545454546;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java;578;308.7142857142857;24;11145;464.375;3157;15;648;27.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicyImpl.java;560;140.71428571428572;38;10985;289.07894736842104;3163;18;653;17.18421052631579;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedAndEntryOp.java;626;73.85714285714286;20;9288;464.4;2915;11;162;8.1;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;107;451.42857142857144;27;12318;456.22222222222223;3197;9;117;4.333333333333333;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;84;367.57142857142856;29;11996;413.6551724137931;2915;12;191;6.586206896551724;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RegionAwareEnsemblePlacementPolicy.java;608;140.71428571428572;26;9913;381.2692307692308;3163;16;318;12.23076923076923;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;93;433.42857142857144;13;11176;859.6923076923077;3193;9;131;10.076923076923077;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SpeculativeRequestExecutionPolicy.java;40;62.42857142857143;5;6028;1205.6;2593;4;4;0.8;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SpeculativeRequestExecutor.java;40;20.571428571428573;3;2111;703.6666666666666;983;3;1;0.3333333333333333;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;91;348.57142857142856;3;2417;805.6666666666666;1222;3;2;0.6666666666666666;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SynchCallbackUtils.java;73;52.142857142857146;4;2038;509.5;869;3;76;19.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TopologyAwareEnsemblePlacementPolicy.java;473;140.71428571428572;11;9042;822.0;3163;7;96;8.727272727272727;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TryReadLastConfirmedOp.java;113;220.71428571428572;11;8297;754.2727272727273;2558;8;29;2.6363636363636362;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/UpdateLedgerOp.java;252;236.71428571428572;15;9459;630.6;3193;8;212;14.133333333333333;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/WeightedRandomSelection.java;162;110.28571428571429;6;7442;1240.3333333333333;3156;6;157;26.166666666666668;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/package-info.java;31;4.571428571428571;2;1335;667.5;778;1;1;0.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/common/annotation/InterfaceAudience.java;62;7.428571428571429;2;1406;703.0;805;2;56;28.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/common/annotation/InterfaceStability.java;57;7.428571428571429;2;1406;703.0;805;2;51;25.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/common/annotation/package-info.java;28;7.428571428571429;2;1406;703.0;805;2;22;11.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/common/package-info.java;31;7.428571428571429;3;1445;481.6666666666667;805;2;25;8.333333333333334;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;67;405.85714285714283;55;14200;258.1818181818182;3199;21;181;3.290909090909091;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;222;376.0;66;13768;208.6060606060606;3010;24;361;5.46969696969697;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java;53;228.42857142857142;2;2268;1134.0;1386;2;5;2.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;383;436.57142857142856;112;16014;142.98214285714286;3197;27;590;5.267857142857143;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/CacheableFeatureProvider.java;91;64.85714285714286;2;1784;892.0;902;2;5;2.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/Feature.java;57;64.85714285714286;2;1784;892.0;902;2;1;0.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/FeatureProvider.java;50;64.85714285714286;2;1784;892.0;902;2;2;1.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/FixedValueFeature.java;58;64.85714285714286;2;1784;892.0;902;2;2;1.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/SettableFeature.java;47;64.85714285714286;2;1784;892.0;902;2;2;1.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/SettableFeatureProvider.java;54;64.85714285714286;2;1784;892.0;902;2;3;1.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractHierarchicalLedgerManager.java;219;85.42857142857143;6;7194;1199.0;2976;4;22;3.6666666666666665;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;257;438.14285714285717;55;14444;262.6181818181818;3197;16;429;7.8;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java;232;272.57142857142856;11;9293;844.8181818181819;3157;5;49;4.454545454545454;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;199;400.85714285714283;22;11075;503.40909090909093;3193;10;179;8.136363636363637;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java;78;339.42857142857144;17;10736;631.5294117647059;2976;9;65;3.823529411764706;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;520;389.14285714285717;29;11308;389.9310344827586;3157;11;716;24.689655172413794;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java;78;339.42857142857144;14;10084;720.2857142857143;2976;7;97;6.928571428571429;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerIdGenerator.java;47;115.42857142857143;2;2456;1228.0;1482;2;4;2.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;210;400.85714285714283;16;10093;630.8125;3193;10;251;15.6875;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;150;389.14285714285717;16;10585;661.5625;3157;7;190;11.875;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;104;368.57142857142856;21;11042;525.8095238095239;2976;9;334;15.904761904761905;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;70;361.7142857142857;14;11036;788.2857142857143;3193;5;42;3.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LegacyHierarchicalLedgerManager.java;287;106.0;10;8771;877.1;3157;7;38;3.8;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LegacyHierarchicalLedgerManagerFactory.java;106;85.42857142857143;7;7881;1125.857142857143;2976;6;43;6.142857142857143;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LongHierarchicalLedgerManager.java;340;119.14285714285714;10;8391;839.1;3157;8;262;26.2;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LongHierarchicalLedgerManagerFactory.java;18;98.42857142857143;5;6721;1344.2;2976;4;2;0.4;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LongZkLedgerIdGenerator.java;339;41.857142857142854;6;4458;743.0;1734;6;83;13.833333333333334;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;697;349.2857142857143;34;12505;367.79411764705884;3194;11;398;11.705882352941176;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerIdGenerator.java;126;202.85714285714286;8;8134;1016.75;3193;7;17;2.125;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;400;366.42857142857144;39;12428;318.6666666666667;3194;13;307;7.871794871794871;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java;71;272.2857142857143;3;2022;674.0;1077;2;72;24.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java;83;260.57142857142856;2;2321;1160.5;1340;2;0;0.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java;100;260.57142857142856;3;2924;974.6666666666666;1504;2;5;1.6666666666666667;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java;343;260.57142857142856;4;3189;797.25;1505;3;34;8.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java;220;264.0;2;2314;1157.0;1333;2;5;2.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java;44;185.71428571428572;3;2861;953.6666666666666;981;3;5;1.6666666666666667;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java;85;264.0;2;2314;1157.0;1333;2;9;4.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java;31;264.0;2;2314;1157.0;1333;2;1;0.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java;90;264.0;2;2314;1157.0;1333;2;6;3.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java;40;264.0;2;2314;1157.0;1333;2;0;0.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java;39;315.57142857142856;3;6736;2245.3333333333335;2903;3;1;0.3333333333333333;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java;110;264.0;2;2314;1157.0;1333;2;12;6.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java;178;264.0;4;3330;832.5;1025;4;19;4.75;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java;76;264.0;2;2314;1157.0;1333;2;1;0.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java;146;259.14285714285717;2;2323;1161.5;1342;2;1;0.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java;28;185.71428571428572;2;2486;1243.0;1505;2;1;0.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;160;264.0;5;3514;702.8;1018;5;14;2.8;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java;148;298.85714285714283;6;7741;1290.1666666666667;3016;4;16;2.6666666666666665;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/BookieSocketAddress.java;106;284.2857142857143;11;9609;873.5454545454545;3193;9;25;2.272727272727273;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java;158;233.28571428571428;5;3406;681.2;981;4;6;1.2;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java;37;233.28571428571428;2;2485;1242.5;1504;2;3;1.5;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java;346;258.85714285714283;5;8642;1728.4;3193;5;18;3.6;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java;66;233.28571428571428;5;3406;681.2;981;4;10;2.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java;66;233.28571428571428;5;3406;681.2;981;4;18;3.6;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java;882;314.7142857142857;7;8554;1222.0;3163;5;842;120.28571428571429;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopologyImpl.java;886;149.14285714285714;6;8488;1414.6666666666667;3194;6;77;12.833333333333334;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java;67;233.28571428571428;4;3035;758.75;1028;3;12;3.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java;191;233.28571428571428;4;3035;758.75;1028;3;21;5.25;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java;270;298.85714285714283;9;9120;1013.3333333333334;3016;6;32;3.5555555555555554;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/StabilizeNetworkTopology.java;160;123.0;6;7513;1252.1666666666667;3015;6;12;2.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java;49;227.42857142857142;6;7084;1180.6666666666667;2463;4;7;1.1666666666666667;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/AuthHandler.java;362;135.71428571428572;15;7480;498.6666666666667;2839;8;246;16.4;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;242;304.2857142857143;3;2547;849.0;1273;3;24;8.0;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;184;422.2857142857143;50;13947;278.94;3155;19;1191;23.82;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieConnectionPeer.java;34;0.0;1;547;547.0;547;1;0;0.0;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java;195;308.0;31;10888;351.2258064516129;2977;14;323;10.419354838709678;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java;124;371.7142857142857;26;11029;424.1923076923077;3197;9;381;14.653846153846153;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;81;363.14285714285717;27;9053;335.2962962962963;2238;9;196;7.2592592592592595;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java;309;250.42857142857142;10;3722;372.2;975;6;277;27.7;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java;341;275.57142857142856;34;11927;350.79411764705884;3155;16;640;18.823529411764707;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;215;445.14285714285717;73;14537;199.13698630136986;3199;21;817;11.191780821917808;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;63;422.2857142857143;19;11031;580.578947368421;3155;12;39;2.0526315789473686;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java;4780;161.28571428571428;9;2645;293.8888888888889;773;8;15864;1762.6666666666667;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ClientConnectionPeer.java;34;17.857142857142858;2;1853;926.5;975;2;1;0.5;false
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ConnectionPeer.java;69;43.42857142857143;3;2312;770.6666666666666;975;3;13;4.333333333333333;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java;1499;269.42857142857144;11;3493;317.54545454545456;773;5;7703;700.2727272727273;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java;94;259.7142857142857;10;9569;956.9;3158;10;37;3.7;true
4.5.0;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/GetBookieInfoProcessorV3.java;96;87.14285714285714;8;7457;932.125;2904;6;27;3.375;true
